0.003292 0.225496 0.468222 
0.046709 0.224391 0.376729 
0.032057 0.188835 0.321724 
0.014822 0.238030 0.269684 
0.005963 0.152841 0.272951 
0.057016 0.125866 0.318161 
0.102727 0.177163 0.326326 
0.099886 0.132087 0.266636 
0.066653 0.188811 0.264805 
0.116358 0.234720 0.280601 
0.066036 0.245912 0.312586 
0.114135 0.244725 0.355826 
0.167722 0.216381 0.334914 
0.181960 0.235562 0.271225 
0.148219 0.175485 0.273400 
0.170729 0.149265 0.325995 
0.234251 0.140834 0.340559 
0.218519 0.139480 0.271567 
0.223743 0.197708 0.307128 
0.191315 0.238723 0.390281 
0.239651 0.214599 0.437506 
0.175069 0.191547 0.446545 
0.133552 0.236318 0.417823 
0.153402 0.173569 0.382929 
0.135259 0.134872 0.436796 
0.212758 0.174466 0.494249 
0.216129 0.168285 0.393663 
0.236536 0.101858 0.398328 
0.197446 0.123135 0.444438 
0.157855 0.080332 0.478989 
0.168556 0.107199 0.381163 
0.145569 0.060709 0.415874 
0.178141 0.017062 0.487603 
0.216213 0.054470 0.442672 
0.249034 0.029908 0.495345 
0.196921 0.038425 0.383779 
0.213813 0.016433 0.323907 
0.138375 0.042038 0.345631 
0.197599 0.082750 0.328761 
0.163602 0.102584 0.274249 
0.162302 0.032222 0.282803 
0.219195 0.060976 0.266974 
0.276252 0.034452 0.285326 
0.345980 0.019022 0.297062 
0.332453 0.082915 0.269757 
0.264575 0.096573 0.302311 
0.294182 0.122937 0.363717 
0.318476 0.065667 0.336194 
0.288219 0.000476 0.341932 
0.256225 0.055680 0.357044 
0.268158 0.018088 0.413198 
0.314731 0.037471 0.458601 
0.371664 0.004098 0.445075 
0.337860 0.032025 0.388567 
0.362815 0.099148 0.382087 
0.369040 0.076408 0.444730 
0.271371 0.087629 0.469288 
0.297804 0.079082 0.410139 
0.286200 0.175439 0.400712 
0.259498 0.147289 0.451859 
0.374016 0.133648 0.481102 
0.324941 0.131608 0.435566 
0.344673 0.169689 0.374610 
0.373069 0.222864 0.409267 
0.332923 0.193820 0.459392 
0.276127 0.198767 0.493920 
0.300659 0.235028 0.421152 
0.249715 0.219507 0.366086 
0.284460 0.242118 0.306282 
0.254548 0.204070 0.249636 
0.283441 0.143432 0.264168 
0.288078 0.179640 0.324507 
0.332885 0.132049 0.310034 
0.323152 0.194664 0.265016 
0.363773 0.195080 0.313063 
0.326092 0.231072 0.358597 
0.410494 0.201698 0.356401 
0.420477 0.244266 0.291814 
0.432644 0.177974 0.295604 
0.382850 0.133163 0.265189 
0.392470 0.134534 0.335532 
0.442507 0.141113 0.372884 
0.488386 0.162142 0.332442 
0.496554 0.155009 0.267699 
0.481202 0.220229 0.276949 
0.470531 0.227022 0.345116 
0.444516 0.195589 0.410177 
0.476090 0.209145 0.465354 
0.398840 0.196059 0.469367 
0.388957 0.152938 0.416214 
0.443773 0.146807 0.460018 
0.493420 0.122588 0.403650 
0.480475 0.090335 0.464013 
0.420774 0.088791 0.494236 
0.426632 0.095604 0.420675 
0.403420 0.039206 0.394385 
0.434570 0.028267 0.454866 
0.477569 0.052162 0.404505 
0.452863 0.006690 0.358587 
0.382312 0.069520 0.324612 
0.439435 0.073948 0.352620 
0.498065 0.092243 0.338994 
0.446001 0.114773 0.299320 
0.400544 0.069949 0.261077 
0.421880 0.019608 0.304096 
0.469119 0.057269 0.284819 
0.470438 0.051200 0.219110 
0.445033 0.112187 0.235317 
0.413563 0.066077 0.193257 
0.392612 0.011914 0.240505 
0.410507 0.056497 0.125776 
0.374693 0.108619 0.147972 
0.454974 0.110019 0.165289 
0.472570 0.044784 0.150569 
0.497445 0.004952 0.095495 
0.484942 0.042969 0.029953 
0.457274 0.084939 0.092205 
0.386643 0.101913 0.079142 
0.428271 0.093453 0.026685 
0.377693 0.046059 0.044870 
0.435989 0.026875 0.068551 
0.377198 0.002394 0.099902 
0.340561 0.062230 0.118934 
0.325101 0.012249 0.061219 
0.325420 0.081244 0.057736 
0.361603 0.121595 0.017539 
0.284064 0.109038 0.102794 
0.263325 0.057961 0.053185 
0.280398 0.004236 0.008836 
0.280393 0.037474 0.113369 
0.302649 0.042494 0.173664 
0.252103 0.029783 0.218498 
0.325660 0.025806 0.232634 
0.370756 0.022493 0.169327 
0.353469 0.081894 0.207659 
0.281660 0.087378 0.228571 
0.250564 0.090415 0.164521 
0.310156 0.111355 0.164701 
0.281266 0.170208 0.143379 
0.258118 0.147611 0.202732 
0.335076 0.145744 0.220542 
0.346399 0.168149 0.156878 
0.330405 0.231704 0.153688 
0.352152 0.240310 0.221191 
0.300216 0.201341 0.201087 
0.270300 0.232460 0.120976 
0.288586 0.231357 0.028735 
0.287591 0.126853 0.033896 
0.277359 0.181884 0.077711 
0.335811 0.146753 0.095226 
0.326182 0.177702 0.027803 
0.370761 0.221563 0.012651 
0.333389 0.218957 0.087615 
0.391613 0.197627 0.119633 
0.403723 0.235586 0.067739 
0.385439 0.170155 0.059217 
0.421494 0.140804 0.118004 
0.491308 0.139058 0.109353 
0.445726 0.148214 0.054442 
0.441667 0.207896 0.020539 
0.459171 0.202204 0.092977 
0.498133 0.222361 0.142942 
0.448114 0.182636 0.159806 
0.392501 0.209359 0.183308 
0.390867 0.195537 0.248093 
0.399090 0.142256 0.197670 
0.453512 0.175418 0.224182 
0.438438 0.241526 0.222060 
0.496963 0.279647 0.194935 
0.494472 0.345419 0.223356 
0.439729 0.314923 0.197692 
0.377936 0.346684 0.211662 
0.394358 0.288740 0.247631 
0.385170 0.282291 0.180398 
0.415223 0.329685 0.137317 
0.478985 0.314060 0.138454 
0.443157 0.252606 0.157629 
0.451983 0.270686 0.097664 
0.477559 0.258017 0.038861 
0.467097 0.325718 0.015380 
0.490944 0.372661 0.101437 
0.439047 0.332536 0.075816 
0.392441 0.346225 0.021866 
0.412645 0.284458 0.029041 
0.384427 0.264241 0.120797 
0.371679 0.311135 0.082242 
0.344394 0.271246 0.042302 
0.327985 0.341471 0.034715 
0.374458 0.374403 0.088677 
0.308195 0.346632 0.098344 
0.250238 0.371697 0.105714 
0.253450 0.326405 0.054316 
0.284559 0.295180 0.004774 
0.291799 0.278484 0.074070 
0.250181 0.297610 0.121287 
0.269276 0.263619 0.182947 
0.295727 0.262966 0.244569 
0.325704 0.300471 0.199160 
0.321118 0.288096 0.130359 
0.353139 0.342965 0.148125 
0.315316 0.370842 0.197724 
0.274106 0.330614 0.236033 
0.275872 0.334151 0.164419 
0.261222 0.398484 0.166728 
0.270700 0.422540 0.225895 
0.348649 0.422150 0.209555 
0.322845 0.405400 0.136800 
0.367553 0.460372 0.148623 
0.315507 0.470455 0.244369 
0.305462 0.459011 0.175623 
0.265884 0.439996 0.113350 
0.279671 0.456335 0.048615 
0.275040 0.384933 0.041648 
0.321477 0.411812 0.074137 
0.364344 0.405623 0.023678 
0.351054 0.470050 0.038944 
0.320495 0.476079 0.103119 
0.385533 0.439368 0.084347 
0.418992 0.495034 0.057523 
0.426171 0.454193 0.012130 
0.430786 0.392551 0.044310 
0.431556 0.394194 0.115675 
0.485852 0.427598 0.005515 
0.489315 0.486645 0.042240 
0.462888 0.437871 0.073520 
0.491786 0.494086 0.107323 
0.481050 0.492026 0.172818 
0.487877 0.430189 0.136527 
0.450537 0.378486 0.177409 
0.387188 0.399543 0.159655 
0.428521 0.466617 0.124877 
0.375701 0.483727 0.212377 
0.435748 0.447119 0.187101 
0.408247 0.401945 0.226259 
0.474915 0.404464 0.239641 
0.492322 0.473725 0.236386 
0.470030 0.492041 0.299849 
0.432445 0.461093 0.252060 
0.426300 0.401800 0.296311 
0.486610 0.424206 0.298304 
0.409223 0.410249 0.372801 
0.416076 0.459547 0.322787 
0.468501 0.440553 0.363936 
0.471918 0.486040 0.427256 
0.477101 0.488009 0.493114 
0.408609 0.495593 0.461355 
0.415111 0.478278 0.390610 
0.435647 0.430184 0.436429 
0.483561 0.422886 0.477562 
0.461681 0.379047 0.402064 
0.489783 0.359263 0.462952 
0.423120 0.368352 0.458367 
0.387562 0.313771 0.446438 
0.414761 0.328351 0.385635 
0.431545 0.266314 0.387220 
0.427007 0.296082 0.498282 
0.422485 0.253276 0.449741 
0.490689 0.273207 0.481021 
0.489507 0.251180 0.412061 
0.459222 0.311289 0.433118 
0.459976 0.289618 0.330053 
0.468431 0.285723 0.259085 
0.486702 0.341580 0.295681 
0.492810 0.324397 0.373556 
0.446612 0.363853 0.339280 
0.434047 0.346720 0.257221 
0.404218 0.315580 0.307738 
0.386409 0.264073 0.344412 
0.330762 0.301569 0.333516 
0.350626 0.255664 0.288513 
0.334694 0.317761 0.266864 
0.370975 0.368311 0.278417 
0.370874 0.352626 0.347811 
0.305847 0.362155 0.323543 
0.271419 0.309074 0.301215 
0.279771 0.279457 0.368023 
0.300921 0.297406 0.433937 
0.260435 0.263023 0.478583 
0.349914 0.261590 0.461744 
0.356109 0.287794 0.396157 
0.323619 0.345905 0.394784 
0.339390 0.350316 0.467683 
0.289972 0.317513 0.497659 
0.273152 0.354965 0.446016 
0.262564 0.339476 0.375954 
0.254525 0.401664 0.404838 
0.291211 0.401028 0.499564 
0.313467 0.411121 0.441025 
0.371178 0.404130 0.487421 
0.374181 0.379451 0.415366 
0.315703 0.409329 0.376225 
0.371590 0.444248 0.430922 
0.339047 0.465918 0.482233 
0.265640 0.454097 0.472424 
0.304884 0.473495 0.415362 
0.287522 0.472040 0.353620 
0.354015 0.465108 0.371373 
0.361600 0.413084 0.329539 
0.255978 0.403190 0.340291 
0.306383 0.432787 0.302865 
0.313234 0.385272 0.260040 
0.370207 0.441598 0.269735 
0.351162 0.489245 0.311867 
0.278167 0.496508 0.292139 
0.244277 0.441026 0.282097 
0.187561 0.471241 0.275686 
0.127628 0.490023 0.287760 
0.130413 0.419762 0.273443 
0.191843 0.400477 0.291803 
0.192457 0.395007 0.361136 
0.155999 0.441810 0.331994 
0.220000 0.458995 0.342000 
0.241889 0.459766 0.406214 
0.203805 0.463692 0.467165 
0.131845 0.466292 0.442889 
0.179719 0.480183 0.395579 
0.129119 0.427178 0.388965 
0.185338 0.416995 0.422029 
0.157139 0.410194 0.482694 
0.225724 0.393032 0.468018 
0.206235 0.350369 0.413134 
0.220186 0.320542 0.469767 
0.152559 0.350550 0.465890 
0.143069 0.362609 0.397960 
0.158581 0.296625 0.431866 
0.193373 0.253181 0.467073 
0.235322 0.283425 0.414989 
0.222935 0.267736 0.327683 
0.234568 0.264628 0.256163 
0.203359 0.317888 0.271947 
0.248839 0.372761 0.278096 
0.219401 0.340648 0.331543 
0.154474 0.350227 0.323311 
0.162876 0.361620 0.251826 
0.143000 0.295237 0.254057 
0.158659 0.282424 0.316478 
0.187013 0.302090 0.372390 
0.097589 0.308747 0.312796 
0.075596 0.282699 0.253331 
0.100091 0.360407 0.279664 
0.045943 0.362729 0.326852 
0.028433 0.307885 0.296324 
0.003187 0.256267 0.333680 
0.052198 0.297211 0.361917 
0.003544 0.259546 0.409166 
0.049145 0.272787 0.475763 
0.117995 0.264679 0.476056 
0.078838 0.274804 0.415651 
0.121184 0.307767 0.374728 
0.074515 0.356415 0.387240 
0.093192 0.329484 0.446297 
0.033237 0.329945 0.490048 
0.020451 0.319230 0.420732 
0.011701 0.386598 0.386618 
0.040445 0.436442 0.461723 
0.040406 0.377370 0.444673 
0.103775 0.400543 0.443267 
0.065299 0.426770 0.389131 
0.070336 0.480848 0.427707 
0.097009 0.447257 0.498084 
0.042709 0.492317 0.497623 
0.006251 0.459487 0.389736 
0.055443 0.494087 0.360586 
0.117971 0.488155 0.368112 
0.085657 0.446860 0.320239 
0.106691 0.388306 0.339331 
0.023395 0.424038 0.332683 
0.051136 0.410549 0.273875 
0.027479 0.482300 0.298492 
0.035900 0.441664 0.200123 
0.032055 0.448331 0.135196 
0.085357 0.490231 0.184463 
0.073806 0.469319 0.249142 
0.091559 0.407003 0.221839 
0.094010 0.429545 0.162436 
0.003160 0.386032 0.214715 
0.043628 0.347902 0.245823 
0.049307 0.304119 0.196676 
0.006229 0.257620 0.179258 
0.054150 0.373080 0.175445 
0.033999 0.313458 0.127299 
0.096658 0.326820 0.153455 
0.071036 0.260553 0.147962 
0.119349 0.273118 0.195166 
0.105366 0.342898 0.216328 
0.162477 0.324328 0.191608 
0.184650 0.253442 0.208603 
0.151247 0.311159 0.125720 
0.208280 0.346372 0.153987 
0.200787 0.268791 0.148640 
0.223217 0.305487 0.205580 
0.221086 0.372977 0.216722 
0.199608 0.433918 0.224082 
0.245522 0.491517 0.232764 
0.139575 0.461572 0.222100 
0.154521 0.395720 0.197728 
0.131972 0.382036 0.141769 
0.153829 0.460156 0.159539 
0.235773 0.461943 0.175813 
0.198486 0.412988 0.148729 
0.216487 0.417669 0.073917 
0.209226 0.476850 0.115258 
0.156890 0.437471 0.095559 
0.134853 0.387947 0.057180 
0.167527 0.432924 0.019876 
0.152945 0.494216 0.055980 
0.215822 0.476414 0.045854 
0.231835 0.413467 0.007864 
0.196857 0.360600 0.038019 
0.210277 0.285727 0.018985 
0.201013 0.299064 0.083448 
0.180130 0.366189 0.100080 
0.129774 0.261617 0.026048 
0.144133 0.317499 0.056898 
0.083624 0.332641 0.030318 
0.067400 0.269823 0.023259 
0.091212 0.290277 0.088741 
0.092768 0.355163 0.094410 
0.027192 0.344682 0.064864 
0.023747 0.275454 0.072458 
0.015411 0.309080 0.009320 
0.007761 0.375783 0.006183 
0.039305 0.384669 0.116678 
0.089400 0.424921 0.099273 
0.063127 0.399132 0.041244 
0.105504 0.452512 0.040348 
0.065953 0.495760 0.007508 
0.111777 0.485643 0.115375 
0.044735 0.467314 0.071151 
0.021049 0.442845 0.011728 
0.021953 0.530486 0.050052 
0.023356 0.607661 0.047311 
0.042814 0.571998 0.097068 
0.088114 0.523789 0.065105 
0.106758 0.566964 0.111870 
0.089269 0.592221 0.037835 
0.122961 0.536293 0.011813 
0.189232 0.512979 0.000164 
0.209344 0.546976 0.060143 
0.237088 0.598543 0.016779 
0.175621 0.580745 0.004292 
0.147981 0.570537 0.065376 
0.200087 0.614379 0.075568 
0.167690 0.524091 0.110341 
0.134333 0.534257 0.164447 
0.189772 0.505209 0.186620 
0.220098 0.543407 0.144774 
0.224853 0.609559 0.178673 
0.176975 0.588299 0.134612 
0.171321 0.580513 0.203609 
0.240183 0.554696 0.210321 
0.188233 0.528803 0.244778 
0.126506 0.525796 0.226763 
0.066549 0.534547 0.243160 
0.005316 0.510639 0.242196 
0.019131 0.505499 0.181976 
0.055909 0.512594 0.125203 
0.069270 0.558933 0.170913 
0.114636 0.603380 0.164779 
0.040101 0.620931 0.147604 
0.000715 0.563038 0.148906 
0.025910 0.573223 0.213406 
0.100939 0.588189 0.227950 
0.058345 0.642988 0.204859 
0.096805 0.664003 0.153533 
0.098913 0.727582 0.167371 
0.034877 0.693216 0.167963 
0.051002 0.718369 0.226571 
0.108632 0.697898 0.222627 
0.170891 0.709326 0.189957 
0.209327 0.719998 0.245203 
0.243085 0.691287 0.192083 
0.203572 0.653352 0.229117 
0.142272 0.645821 0.202324 
0.185267 0.655101 0.155345 
0.216910 0.717839 0.134371 
0.146837 0.703826 0.128932 
0.126701 0.690432 0.068457 
0.194845 0.682586 0.080129 
0.238426 0.647157 0.123731 
0.143101 0.636499 0.106871 
0.146612 0.632361 0.039471 
0.206979 0.658362 0.015821 
0.210348 0.722086 0.029955 
0.151516 0.694930 0.006891 
0.083886 0.725272 0.035266 
0.070149 0.658832 0.040897 
0.081459 0.628602 0.095841 
0.067930 0.699685 0.105661 
0.019795 0.663446 0.091797 
0.015215 0.701504 0.036519 
0.036886 0.770615 0.010962 
0.038718 0.751363 0.075788 
0.106620 0.755563 0.099244 
0.093115 0.796950 0.039664 
0.089544 0.856922 0.004033 
0.114322 0.874206 0.114721 
0.065114 0.815107 0.095025 
0.041366 0.868402 0.123761 
0.033841 0.832165 0.039945 
0.040834 0.905694 0.021481 
0.011516 0.968965 0.026673 
0.015438 0.919143 0.081995 
0.073325 0.929644 0.123120 
0.077707 0.880261 0.066617 
0.112994 0.994638 0.110181 
0.066102 0.961602 0.065802 
0.109296 0.924152 0.021554 
0.185092 0.923964 0.028144 
0.156588 0.995596 0.058669 
0.131336 0.937366 0.077488 
0.175022 0.889194 0.088981 
0.202867 0.951736 0.084786 
0.214813 0.990002 0.024204 
0.230818 0.878955 0.050647 
0.206054 0.790077 0.021212 
0.148180 0.755652 0.038166 
0.142330 0.862690 0.041505 
0.136152 0.812933 0.087133 
0.174548 0.751267 0.092404 
0.235285 0.765698 0.080903 
0.196185 0.824427 0.071216 
0.229636 0.862417 0.123074 
0.210175 0.791789 0.133396 
0.149043 0.772480 0.154547 
0.167172 0.842245 0.139871 
0.146939 0.819895 0.204423 
0.144853 0.755191 0.228128 
0.192896 0.798269 0.246291 
0.208882 0.763795 0.192306 
0.211682 0.837178 0.187464 
0.191822 0.896909 0.202700 
0.242346 0.930147 0.241775 
0.221935 0.964462 0.191113 
0.197614 0.918320 0.143036 
0.132636 0.880954 0.181070 
0.134421 0.935104 0.143680 
0.177912 0.985619 0.139441 
0.158004 0.957695 0.200886 
0.128835 0.991043 0.244124 
0.104809 0.923871 0.224391 
0.088214 0.968072 0.181243 
0.068532 0.889376 0.179013 
0.012796 0.941187 0.145931 
0.051320 0.995377 0.129854 
0.032940 0.998843 0.196446 
0.031629 0.933985 0.208297 
0.012083 0.861269 0.232033 
0.044171 0.825176 0.187287 
0.099874 0.820679 0.151736 
0.084073 0.846918 0.231579 
0.090217 0.778724 0.205337 
0.055885 0.765011 0.142469 
0.007237 0.809328 0.135437 
0.015882 0.763922 0.194973 
0.058481 0.783477 0.257219 
0.045123 0.757962 0.367094 
0.074279 0.800588 0.324559 
0.123206 0.807143 0.273220 
0.096830 0.868297 0.298374 
0.068833 0.873141 0.355147 
0.012976 0.834001 0.353363 
0.038528 0.838641 0.288692 
0.052772 0.904802 0.262076 
0.007275 0.893520 0.308841 
0.057542 0.973454 0.260358 
0.015899 0.956983 0.370754 
0.057295 0.936760 0.322418 
0.119534 0.926478 0.350504 
0.082298 0.986700 0.363956 
0.100023 0.999542 0.305121 
0.113891 0.935361 0.285990 
0.177585 0.930772 0.260372 
0.166289 0.969920 0.309402 
0.152842 0.983359 0.368496 
0.160165 0.887007 0.313679 
0.196232 0.928947 0.354628 
0.240501 0.961812 0.308769 
0.211486 0.990200 0.256144 
0.227432 0.897734 0.303967 
0.203041 0.859835 0.258427 
0.237780 0.772706 0.284015 
0.141860 0.871042 0.249631 
0.180741 0.820418 0.308871 
0.126455 0.839900 0.351004 
0.132074 0.775146 0.333784 
0.199792 0.765506 0.348324 
0.207875 0.857794 0.355010 
0.194888 0.857696 0.433805 
0.246085 0.813914 0.404105 
0.208188 0.757661 0.417856 
0.175016 0.812599 0.388333 
0.129258 0.839832 0.489184 
0.168457 0.799919 0.453762 
0.234557 0.798213 0.464212 
0.226730 0.910836 0.478625 
0.229728 0.981353 0.453430 
0.228147 0.979175 0.382307 
0.244612 0.885186 0.400256 
0.196275 0.930063 0.419903 
0.152877 0.887203 0.389063 
0.168940 0.994751 0.429212 
0.126580 0.941828 0.418642 
0.172550 0.949445 0.485254 
0.150993 0.895260 0.465416 
0.083333 0.899703 0.449326 
0.108457 0.965847 0.478617 
0.068536 0.921144 0.393130 
0.007936 0.922529 0.435025 
0.050695 0.973883 0.431929 
0.041331 0.946614 0.490766 
0.029706 0.886691 0.493433 
0.032529 0.862504 0.419082 
0.067437 0.816155 0.392884 
0.115279 0.849544 0.421122 
0.063015 0.834469 0.470401 
0.101411 0.784851 0.460297 
0.118632 0.779688 0.398583 
0.042197 0.770182 0.437721 
0.023507 0.710496 0.464699 
0.083360 0.726240 0.491488 
0.080219 0.720430 0.417227 
0.005538 0.717708 0.399365 
0.047747 0.663137 0.414610 
0.122412 0.669957 0.390046 
0.103599 0.668391 0.454227 
0.047626 0.654514 0.487737 
0.022577 0.606274 0.451968 
0.001027 0.545740 0.467304 
0.064817 0.544291 0.458502 
0.110360 0.511818 0.488847 
0.073116 0.595450 0.496008 
0.082332 0.603804 0.424630 
0.108099 0.535227 0.410583 
0.031111 0.535659 0.404734 
0.013120 0.607452 0.390993 
0.028330 0.624765 0.324526 
0.059173 0.566672 0.359674 
0.122771 0.552358 0.344537 
0.086521 0.592234 0.299010 
0.078842 0.524129 0.306295 
0.021656 0.553188 0.294411 
0.037393 0.613581 0.260493 
0.040394 0.679281 0.279817 
0.046758 0.738426 0.304009 
0.039105 0.685703 0.352213 
0.079907 0.630260 0.361779 
0.097734 0.674912 0.314865 
0.098532 0.723925 0.353135 
0.104750 0.734722 0.279492 
0.096843 0.647254 0.259492 
0.157228 0.684412 0.268757 
0.169597 0.747977 0.291197 
0.162449 0.691223 0.333017 
0.141235 0.626172 0.322996 
0.184489 0.637027 0.374076 
0.248789 0.642130 0.356589 
0.225126 0.710843 0.313051 
0.210159 0.647131 0.301365 
0.214693 0.589017 0.267738 
0.223963 0.527537 0.297517 
0.144429 0.557500 0.283524 
0.157088 0.615357 0.260997 
0.174632 0.512287 0.334814 
0.240263 0.520689 0.361327 
0.190318 0.582212 0.331781 
0.226570 0.583025 0.391169 
0.234852 0.519821 0.425892 
0.174092 0.547351 0.395304 
0.133359 0.597280 0.385704 
0.131540 0.571310 0.464983 
0.154578 0.625050 0.437661 
0.168894 0.518423 0.455462 
0.229395 0.524158 0.489875 
0.199656 0.580112 0.453744 
0.248879 0.674809 0.498722 
0.193545 0.647988 0.490073 
0.178570 0.684287 0.434680 
0.229196 0.638717 0.429883 
0.217095 0.694220 0.378757 
0.157889 0.728730 0.385570 
0.139474 0.731902 0.449301 
0.203602 0.731503 0.480762 
0.246882 0.705646 0.440981 
0.309024 0.698836 0.478216 
0.349688 0.712484 0.428599 
0.290023 0.683376 0.401190 
0.350108 0.648512 0.435354 
0.289674 0.640255 0.453281 
0.267097 0.577009 0.450210 
0.294688 0.515842 0.463668 
0.329514 0.583368 0.470306 
0.349553 0.586258 0.409453 
0.354421 0.518187 0.432040 
0.295524 0.540782 0.396917 
0.290219 0.608943 0.393536 
0.257127 0.579967 0.331990 
0.307425 0.537679 0.331946 
0.359510 0.530751 0.370347 
0.326973 0.598308 0.340169 
0.338007 0.602994 0.273486 
0.335890 0.533462 0.263688 
0.277388 0.562347 0.269188 
0.279760 0.629396 0.297983 
0.264011 0.686747 0.264981 
0.285143 0.689667 0.332588 
0.259185 0.743122 0.372190 
0.338813 0.653059 0.370091 
0.331670 0.726610 0.367173 
0.329851 0.718541 0.267819 
0.337180 0.666587 0.305595 
0.388386 0.660794 0.265375 
0.400102 0.724675 0.271674 
0.379916 0.707970 0.334757 
0.393667 0.627872 0.320348 
0.436158 0.680078 0.315436 
0.457587 0.636592 0.363280 
0.483483 0.725516 0.316658 
0.457687 0.702433 0.254426 
0.455578 0.621073 0.289811 
0.450832 0.556631 0.285162 
0.399323 0.513801 0.268268 
0.405419 0.590294 0.255839 
0.376735 0.562873 0.309943 
0.398274 0.590821 0.368678 
0.417758 0.521346 0.337348 
0.477189 0.511717 0.368986 
0.458330 0.574227 0.345001 
0.473629 0.580391 0.411469 
0.422780 0.540256 0.406700 
0.416941 0.614236 0.424774 
0.395368 0.565840 0.462388 
0.458637 0.547214 0.467591 
0.449648 0.615993 0.485507 
0.382137 0.629203 0.484401 
0.413135 0.679862 0.442373 
0.399136 0.665236 0.380943 
0.472010 0.652510 0.426257 
0.458051 0.704781 0.378577 
0.402024 0.734809 0.397798 
0.386244 0.706582 0.490667 
0.457454 0.725781 0.446966 
0.464608 0.794508 0.458054 
0.457332 0.771721 0.392026 
0.405131 0.768579 0.458579 
0.428288 0.860514 0.470885 
0.419818 0.819176 0.412311 
0.479514 0.855443 0.425282 
0.494955 0.845287 0.487103 
0.480456 0.911580 0.478949 
0.479451 0.978312 0.487444 
0.473320 0.984828 0.416854 
0.461399 0.920921 0.419963 
0.398993 0.895860 0.419917 
0.409161 0.970571 0.399956 
0.419851 0.951747 0.461808 
0.375688 0.897929 0.486441 
0.318087 0.885417 0.447579 
0.354407 0.941306 0.437001 
0.319755 0.972778 0.394274 
0.325838 0.904704 0.386002 
0.271168 0.934796 0.428421 
0.300936 0.978214 0.464442 
0.303316 0.920090 0.497163 
0.260289 0.862248 0.462810 
0.267829 0.752001 0.497087 
0.304091 0.811840 0.463371 
0.338189 0.756964 0.483609 
0.373648 0.818745 0.495891 
0.365675 0.842430 0.438267 
0.352338 0.781433 0.422015 
0.287716 0.755724 0.430343 
0.305001 0.842042 0.399979 
0.277391 0.869200 0.344146 
0.249633 0.805848 0.340534 
0.309580 0.786770 0.371961 
0.368971 0.850620 0.370131 
0.318685 0.822254 0.321517 
0.315226 0.857704 0.257679 
0.357470 0.766934 0.306180 
0.313484 0.791127 0.260798 
0.291082 0.750637 0.310749 
0.258289 0.837094 0.285299 
0.290441 0.912159 0.289899 
0.286938 0.976913 0.264520 
0.270319 0.933877 0.359510 
0.341381 0.886583 0.323368 
0.329878 0.953309 0.326930 
0.351662 0.962617 0.266730 
0.365582 0.902006 0.265464 
0.406527 0.956874 0.303064 
0.376274 0.996184 0.349707 
0.383655 0.926730 0.361464 
